2022 Federal Election House of Representatives Distribution of Preferences By Polling Place [27966 04/07/2022 14:40:29      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"QLD","170","Maranoa","0","ABSENT","5","6","38231","KELLY","Mike Zacharay","ON","Pauline Hanson's One Nation","N","Transfer Count","-661"
"QLD","170","Maranoa","0","ABSENT","5","6","38231","KELLY","Mike Zacharay","ON","Pauline Hanson's One Nation","N","Transfer Percent","-100.000"
"QLD","170","Maranoa","0","ABSENT","5","7","37673","TUNBRIDGE","Brett James","CYA","Australian Federation Party","N","Preference Count","0"
"QLD","170","Maranoa","0","ABSENT","5","7","37673","TUNBRIDGE","Brett James","CYA","Australian Federation Party","N","Preference Percent","0.000"
"QLD","170","Maranoa","0","ABSENT","5","7","37673","TUNBRIDGE","Brett James","CYA","Australian Federation Party","N","Transfer Count","0"
"QLD","170","Maranoa","0","ABSENT","5","7","37673","TUNBRIDGE","Brett James","CYA","Australian Federation Party","N","Transfer Percent","0.000"
"QLD","170","Maranoa","0","POSTAL","0","1","37498","LITTLEPROUD","David Kelly","LNP","Liberal National Party of Queensland","Y","Preference Count","12955"
"QLD","170","Maranoa","0","POSTAL","0","1","37498","LITTLEPROUD","David Kelly","LNP","Liberal National Party of Queensland","Y","Preference Percent","65.540"
"QLD","170","Maranoa","0","POSTAL","0","1","37498","LITTLEPROUD","David Kelly","LNP","Liberal National Party of Queensland","Y","Transfer Count","0"
"QLD","170","Maranoa","0","POSTAL","0","1","37498","LITTLEPROUD","David Kelly","LNP","Liberal National Party of Queensland","Y","Transfer Percent","0.000"
"QLD","170","Maranoa","0","POSTAL","0","2","37785","RICHARDSON","Malcolm Jeffrey","ASP","Shooters, Fishers and Farmers Party","N","Preference Count","695"
"QLD","170","Maranoa","0","POSTAL","0","2","37785","RICHARDSON","Malcolm Jeffrey","ASP","Shooters, Fishers and Farmers Party","N","Preference Percent","3.520"
"QLD","170","Maranoa","0","POSTAL","0","2","37785","RICHARDSON","Malcolm Jeffrey","ASP","Shooters, Fishers and Farmers Party","N","Transfer Count","0"
