DivisionNm,CountNumber,BallotPosition,Surname,GivenNm,PartyAb,PartyNm,Elected,PreferenceCount,PreferencePercent,TransferCount,TransferPercent,Winner,DistributingBallotPosition,DistributingSurname,DistributingGivenNm,DistributingPartyAb,DistributingPartyNm
Mayo,7,4,SHARKIE,Rebekha,XEN,Centre Alliance,Y,72355,62.26,23557,78.73,XEN,1,BELL,Marisa,ALP,Australian Labor Party
Mayo,7,5,ELLIOTT,Greg,GRN,The Greens,N,0,0,0,0,XEN,1,BELL,Marisa,ALP,Australian Labor Party
Mayo,7,6,BLUCK,Allison,LP,Liberal,N,43859,37.74,6363,21.27,XEN,1,BELL,Marisa,ALP,Australian Labor Party
Mayo,7,7,McGRAIL,Samantha,UAPP,United Australia Party,N,0,0,0,0,XEN,1,BELL,Marisa,ALP,Australian Labor Party
Mayo,7,8,SCOTT,Tonya,ON,Pauline Hanson's One Nation,N,0,0,0,0,XEN,1,BELL,Marisa,ALP,Australian Labor Party
Mayo,7,9,NEUGEBAUER,Mark,CYA,Australian Federation Party,N,0,0,0,0,XEN,1,BELL,Marisa,ALP,Australian Labor Party
Mayo,7,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,XEN,1,BELL,Marisa,ALP,Australian Labor Party
Spence,0,1,WARREN,Alvin Eric,UAPP,United Australia Party,N,7158,6.74,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Spence,0,2,BURNELL,Matt,ALP,Australian Labor Party,Y,46596,43.86,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Spence,0,3,DEEX,David,GRN,The Greens,N,12052,11.35,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Spence,0,4,BAWDEN,Matilda,CYA,Australian Federation Party,N,1736,1.63,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Spence,0,5,LOCK,Shawn,LP,Liberal,N,27153,25.56,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Spence,0,6,CHAMPION,Linda,ON,Pauline Hanson's One Nation,N,11532,10.86,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Spence,0,7,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Spence,1,1,WARREN,Alvin Eric,UAPP,United Australia Party,N,7541,7.1,383,22.06,ALP,4,BAWDEN,Matilda,CYA,Australian Federation Party
Spence,1,2,BURNELL,Matt,ALP,Australian Labor Party,Y,46829,44.08,233,13.42,ALP,4,BAWDEN,Matilda,CYA,Australian Federation Party
Spence,1,3,DEEX,David,GRN,The Greens,N,12372,11.65,320,18.43,ALP,4,BAWDEN,Matilda,CYA,Australian Federation Party
Spence,1,4,BAWDEN,Matilda,CYA,Australian Federation Party,N,0,0,-1736,-100,ALP,4,BAWDEN,Matilda,CYA,Australian Federation Party
Spence,1,5,LOCK,Shawn,LP,Liberal,N,27346,25.74,193,11.12,ALP,4,BAWDEN,Matilda,CYA,Australian Federation Party
Spence,1,6,CHAMPION,Linda,ON,Pauline Hanson's One Nation,N,12139,11.43,607,34.97,ALP,4,BAWDEN,Matilda,CYA,Australian Federation Party
Spence,1,7,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,4,BAWDEN,Matilda,CYA,Australian Federation Party
Spence,2,1,WARREN,Alvin Eric,UAPP,United Australia Party,N,0,0,-7541,-100,ALP,1,WARREN,Alvin Eric,UAPP,United Australia Party
Spence,2,2,BURNELL,Matt,ALP,Australian Labor Party,Y,48886,46.02,2057,27.28,ALP,1,WARREN,Alvin Eric,UAPP,United Australia Party
Spence,2,3,DEEX,David,GRN,The Greens,N,13627,12.83,1255,16.64,ALP,1,WARREN,Alvin Eric,UAPP,United Australia Party
Spence,2,4,BAWDEN,Matilda,CYA,Australian Federation Party,N,0,0,0,0,ALP,1,WARREN,Alvin Eric,UAPP,United Australia Party
Spence,2,5,LOCK,Shawn,LP,Liberal,N,28222,26.57,876,11.62,ALP,1,WARREN,Alvin Eric,UAPP,United Australia Party
Spence,2,6,CHAMPION,Linda,ON,Pauline Hanson's One Nation,N,15492,14.58,3353,44.46,ALP,1,WARREN,Alvin Eric,UAPP,United Australia Party
Spence,2,7,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,1,WARREN,Alvin Eric,UAPP,United Australia Party
Spence,3,1,WARREN,Alvin Eric,UAPP,United Australia Party,N,0,0,0,0,ALP,3,DEEX,David,GRN,The Greens
Spence,3,2,BURNELL,Matt,ALP,Australian Labor Party,Y,58102,54.7,9216,67.63,ALP,3,DEEX,David,GRN,The Greens
Spence,3,3,DEEX,David,GRN,The Greens,N,0,0,-13627,-100,ALP,3,DEEX,David,GRN,The Greens
Spence,3,4,BAWDEN,Matilda,CYA,Australian Federation Party,N,0,0,0,0,ALP,3,DEEX,David,GRN,The Greens
Spence,3,5,LOCK,Shawn,LP,Liberal,N,30165,28.4,1943,14.26,ALP,3,DEEX,David,GRN,The Greens
Spence,3,6,CHAMPION,Linda,ON,Pauline Hanson's One Nation,N,17960,16.91,2468,18.11,ALP,3,DEEX,David,GRN,The Greens
Spence,3,7,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,3,DEEX,David,GRN,The Greens
Spence,4,1,WARREN,Alvin Eric,UAPP,United Australia Party,N,0,0,0,0,ALP,6,CHAMPION,Linda,ON,Pauline Hanson's One Nation
Spence,4,2,BURNELL,Matt,ALP,Australian Labor Party,Y,66818,62.9,8716,48.53,ALP,6,CHAMPION,Linda,ON,Pauline Hanson's One Nation
Spence,4,3,DEEX,David,GRN,The Greens,N,0,0,0,0,ALP,6,CHAMPION,Linda,ON,Pauline Hanson's One Nation
Spence,4,4,BAWDEN,Matilda,CYA,Australian Federation Party,N,0,0,0,0,ALP,6,CHAMPION,Linda,ON,Pauline Hanson's One Nation
Spence,4,5,LOCK,Shawn,LP,Liberal,N,39409,37.1,9244,51.47,ALP,6,CHAMPION,Linda,ON,Pauline Hanson's One Nation
Spence,4,6,CHAMPION,Linda,ON,Pauline Hanson's One Nation,N,0,0,-17960,-100,ALP,6,CHAMPION,Linda,ON,Pauline Hanson's One Nation
Spence,4,7,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,6,CHAMPION,Linda,ON,Pauline Hanson's One Nation
Sturt,0,1,McCUSKER,Katie,GRN,The Greens,N,18454,16.39,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Sturt,0,2,BARAM,Sonja,ALP,Australian Labor Party,N,34528,30.66,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Sturt,0,3,SCHMIDT,Chris,TNL,TNL,N,251,0.22,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Sturt,0,4,ALLWOOD,Alexander,ON,Pauline Hanson's One Nation,N,2893,2.57,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Sturt,0,5,FULCO,Angela,AUP,Australian Progressives,N,457,0.41,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Sturt,0,6,GRANT,Stephen,UAPP,United Australia Party,N,3008,2.67,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Sturt,0,7,SCARBOROUGH,Kathy,CYA,Australian Federation Party,N,755,0.67,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Sturt,0,8,SHERLOCK,David,AJP,Animal Justice Party,N,1531,1.36,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Sturt,0,9,McMAHON,Thomas,LDP,Liberal Democrats,N,1147,1.02,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Sturt,0,10,ELHAM,Inty,DPDA,Drew Pavlou Democratic Alliance,N,1007,0.89,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Sturt,0,11,STEVENS,James,LP,Liberal,Y,48579,43.14,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Sturt,0,12,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
